date,user_id,text,url,renderedContent,user_name,user_followers,replyCount,retweet-count,likeCount,quoteCount,lang,conversationId,outlinks,source,is_retweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,user_location,hashtags,cashtags,mentionedUsers.1,outlinks.1,tcooutlinks,sourceLabel,Sarcasm
2022-03-13 21:03:34+00:00,1503114568276533273,@ia_rajpoot @ImranKhanPTI @UsmanAKBuzdar @ace_punjab @MaryamNSharif @CMShehbaz @NawazSharifMNS 😂😂😂 g o teri rocket science,https://twitter.com/rehmanj66091214/status/1503114568276533273,@ia_rajpoot @ImranKhanPTI @UsmanAKBuzdar @ace_punjab @MaryamNSharif @CMShehbaz @NawazSharifMNS 😂😂😂 g o teri rocket science,rehmanj66091214,150,0,0,0,0,en,1503090830348898309,,,,,1.5030908303488983e+18,https://twitter.com/ia_rajpoot,"[User(username='ia_rajpoot', id=2605808804, displayname='Israr Ahmed Rajpoot', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='UsmanAKBuzdar', id=1030499496558514176, displayname='Usman Buzdar', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ace_punjab', id=922411101047926790, displayname='Anti-Corruption Establishment, Punjab', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MaryamNSharif', id=453507741, displayname='Maryam Nawaz Sharif', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CMShehbaz', id=136932734, displayname='Shehbaz Sharif', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NawazSharifMNS', id=1304144493172658176, displayname='Nawaz Sharif', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='ia_rajpoot', id=2605808804, displayname='Israr Ahmed Rajpoot', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='UsmanAKBuzdar', id=1030499496558514176, displayname='Usman Buzdar', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ace_punjab', id=922411101047926790, displayname='Anti-Corruption Establishment, Punjab', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MaryamNSharif', id=453507741, displayname='Maryam Nawaz Sharif', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CMShehbaz', id=136932734, displayname='Shehbaz Sharif', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NawazSharifMNS', id=1304144493172658176, displayname='Nawaz Sharif', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,1
2022-03-13 21:03:19+00:00,1503114508415696898,@JunaidToruPTI @PTIUpdates12 @InsafTVKP @PTIKPOfficial @KPKUpdates @InsafPK @ImranKhanPTI @IMMahmoodKhan @ZahirToru غریب عوام سے جھوٹے دعوے کر کے مہنگائی ٹریپل کر دیتا ہے۔,https://twitter.com/MaheenKhan50/status/1503114508415696898,@JunaidToruPTI @PTIUpdates12 @InsafTVKP @PTIKPOfficial @KPKUpdates @InsafPK @ImranKhanPTI @IMMahmoodKhan @ZahirToru غریب عوام سے جھوٹے دعوے کر کے مہنگائی ٹریپل کر دیتا ہے۔,MaheenKhan50,450,0,0,0,0,ur,1503099418500861961,,,,,1.503099418500862e+18,https://twitter.com/JunaidToruPTI,"[User(username='JunaidToruPTI', id=2927716706, displayname='Junaid Toru', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PTIUpdates12', id=1279292137734115329, displayname='PTI Updates', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='InsafTVKP', id=1500073496738766848, displayname='Insaf TV Khyber Pakhtunkhwa', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PTIKPOfficial', id=823305523, displayname='PTI Khyber Pakhtunkhwa', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='KPKUpdates', id=1684265582, displayname='KPK Updates', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='InsafPK', id=95151029, displayname='Tehreek-e-Insaf', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='IMMahmoodKhan', id=1060518630683754496, displayname='Mahmood Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ZahirToru', id=1201400239602704385, displayname='Zahir Shah Toru', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='JunaidToruPTI', id=2927716706, displayname='Junaid Toru', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PTIUpdates12', id=1279292137734115329, displayname='PTI Updates', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='InsafTVKP', id=1500073496738766848, displayname='Insaf TV Khyber Pakhtunkhwa', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PTIKPOfficial', id=823305523, displayname='PTI Khyber Pakhtunkhwa', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='KPKUpdates', id=1684265582, displayname='KPK Updates', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='InsafPK', id=95151029, displayname='Tehreek-e-Insaf', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='IMMahmoodKhan', id=1060518630683754496, displayname='Mahmood Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ZahirToru', id=1201400239602704385, displayname='Zahir Shah Toru', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,1
2022-03-13 21:02:47+00:00,1503114372612198400,@VOP_PAK @rizwan_media @ImranKhanPTI @SHABAZGIL Absolutely ~,https://twitter.com/kadar_k/status/1503114372612198400,@VOP_PAK @rizwan_media @ImranKhanPTI @SHABAZGIL Absolutely ~,kadar_k,2357,0,0,2,0,en,1503112655539736577,,,,,1.5031126555397366e+18,https://twitter.com/VOP_PAK,"[User(username='VOP_PAK', id=1098683379531345921, displayname='Voice of Pakistan🇵🇰', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='rizwan_media', id=1229669869, displayname='Rizwan Shah', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SHABAZGIL', id=546580892, displayname='Dr. Shahbaz GiLL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='VOP_PAK', id=1098683379531345921, displayname='Voice of Pakistan🇵🇰', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='rizwan_media', id=1229669869, displayname='Rizwan Shah', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SHABAZGIL', id=546580892, displayname='Dr. Shahbaz GiLL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter Web App,1
2022-03-13 21:02:11+00:00,1503114220606533639,@PTIofficial @ImranKhanPTI Khud hii Ghabra gyaa😂,https://twitter.com/AbdulGh80988163/status/1503114220606533639,@PTIofficial @ImranKhanPTI Khud hii Ghabra gyaa😂,AbdulGh80988163,34,0,0,0,0,in,1503066886040432641,,,,,1.5030668860404326e+18,https://twitter.com/PTIofficial,"[User(username='PTIofficial', id=127483019, displayname='PTI', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='PTIofficial', id=127483019, displayname='PTI', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,1
2022-03-13 21:02:11+00:00,1503114219994202118,@sweet_khan234 @ImranKhanPTI Allah sahut dain salamti dain in baba ji ko ameen,https://twitter.com/Paki_7866/status/1503114219994202118,@sweet_khan234 @ImranKhanPTI Allah sahut dain salamti dain in baba ji ko ameen,Paki_7866,1063,0,0,2,0,in,1503105860796616708,,,,,1.5031058607966167e+18,https://twitter.com/sweet_khan234,"[User(username='sweet_khan234', id=790194354543525888, displayname='با با جی', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='sweet_khan234', id=790194354543525888, displayname='با با جی', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,1
2022-03-13 21:02:03+00:00,1503114187995848720,There can only be democracy when money is not allowed to be spent in Politics. - Imran Khan #QotD #QuoteOfTheDay,https://twitter.com/InternetFount/status/1503114187995848720,There can only be democracy when money is not allowed to be spent in Politics. - Imran Khan #QotD #QuoteOfTheDay,InternetFount,3614,0,0,0,0,en,1503114187995848720,,,,,,,,,,"['QotD', 'QuoteOfTheDay']",,,,,Saying Sender,1
2022-03-13 21:01:57+00:00,1503114161991172100,"@hinaparvezbutt حنا بٹ 
پھر آپ نے بھی میں میں میں میں عمران خان کا نعرہ لگا دیا آپ تحریک انصاف میں چلی جائو @ImranKhanPTI @MaryamNSharif @NawazSharifMNS @CMShehbaz",https://twitter.com/HamidAli_777/status/1503114161991172100,"@hinaparvezbutt حنا بٹ 
پھر آپ نے بھی میں میں میں میں عمران خان کا نعرہ لگا دیا آپ تحریک انصاف میں چلی جائو @ImranKhanPTI @MaryamNSharif @NawazSharifMNS @CMShehbaz",HamidAli_777,3024,0,0,0,0,ur,1502984984608579587,,,,,1.5029849846085796e+18,https://twitter.com/hinaparvezbutt,"[User(username='hinaparvezbutt', id=1473339486, displayname='Hina Parvez Butt', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MaryamNSharif', id=453507741, displayname='Maryam Nawaz Sharif', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NawazSharifMNS', id=1304144493172658176, displayname='Nawaz Sharif', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CMShehbaz', id=136932734, displayname='Shehbaz Sharif', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='hinaparvezbutt', id=1473339486, displayname='Hina Parvez Butt', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MaryamNSharif', id=453507741, displayname='Maryam Nawaz Sharif', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NawazSharifMNS', id=1304144493172658176, displayname='Nawaz Sharif', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CMShehbaz', id=136932734, displayname='Shehbaz Sharif', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,1
2022-03-13 21:01:54+00:00,1503114151375294464,khan: No-Confidence Motion: Pakistan's Sindh Governor threatens PTI party leaders of action if they vote against Imran Khan - Times of India https://t.co/Q1f0SyApkU,https://twitter.com/shafiq_khan7/status/1503114151375294464,khan: No-Confidence Motion: Pakistan's Sindh Governor threatens PTI party leaders of action if they vote against Imran Khan - Times of India timesofindia.indiatimes.com/world/pakistan…,shafiq_khan7,392,0,0,0,0,en,1503114151375294464,['https://timesofindia.indiatimes.com/world/pakistan/no-confidence-motion-pakistans-sindh-governor-threatens-pti-party-leaders-of-action-if-they-vote-against-imran-khan/articleshow/90185259.cms'],,,,,,,,,,,,['https://timesofindia.indiatimes.com/world/pakistan/no-confidence-motion-pakistans-sindh-governor-threatens-pti-party-leaders-of-action-if-they-vote-against-imran-khan/articleshow/90185259.cms'],['https://t.co/Q1f0SyApkU'],Twitter for Android,1
2022-03-13 21:01:36+00:00,1503114075689172997,"یہاں مضبوط سے مضبوط لوہا ٹوٹ جاتا ہے
کئی جھوٹے اکٹھے ہوں تو سچا ٹوٹ جاتا ہے
👌🖤

@ImranKhanPTI",https://twitter.com/Wajdaan_e_Ishq/status/1503114075689172997,"یہاں مضبوط سے مضبوط لوہا ٹوٹ جاتا ہے
کئی جھوٹے اکٹھے ہوں تو سچا ٹوٹ جاتا ہے
👌🖤

@ImranKhanPTI",Wajdaan_e_Ishq,14363,0,1,4,0,ur,1503114075689172997,,,,,,,"[User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,1
2022-03-13 21:01:23+00:00,1503114021322596357,"Canadian Pakistani are crazy about Imran Khan and supporting him

Our leader PM Imran Khan is talk of the town now a days everywhere you go they are talking about Imran khan and vote of no confidence so many people I know already gone to Islamabad to attend D Chowk Jalsa 🇵🇰🇵🇰🇨🇦🇨🇦",https://twitter.com/fazsyed3/status/1503114021322596357,"Canadian Pakistani are crazy about Imran Khan and supporting him

Our leader PM Imran Khan is talk of the town now a days everywhere you go they are talking about Imran khan and vote of no confidence so many people I know already gone to Islamabad to attend D Chowk Jalsa 🇵🇰🇵🇰🇨🇦🇨🇦",fazsyed3,246,0,0,0,0,en,1503114021322596357,,,,,,,,,,,,,,,Twitter for iPhone,1
2022-03-13 21:01:19+00:00,1503114001156300804,@ImranKhanPTI https://t.co/eFmiovh5Dp,https://twitter.com/khannn272/status/1503114001156300804,@ImranKhanPTI https://t.co/eFmiovh5Dp,khannn272,2748,0,1,7,0,und,1503114001156300804,,"[Photo(previewUrl='https://pbs.twimg.com/media/FNwiNzEWYBAObkH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNwiNzEWYBAObkH?format=jpg&name=large')]",,,,,"[User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='ImranKhanPTI', id=122453931, displayname='Imran Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,1
